"Ref","Latitude","Longitude","CH4_mgm2day.mean","Water_Temp_C","Temp.annual","CH4_mgm2day.EbuAdj","CH4_mgm2day.EbuAdj.LCI","CH4_mgm2day.EbuAdj.UCI","Water_Temp_K","Boltzmann_15C","CH4_mgm2day.EbuAdj.15C","Loc"
"Ollivier",-37.808548397129,143.89356634239,4.46897806484203,22.7,13.8527946472168,12.8828857426516,15.8699984912879,10.6784084283285,295.85,1.04816013662932,8.21980822223552,"Temperate (Australia; N = 165)"
"Ollivier",-37.81336117653,143.900746112746,8.93795612968406,29.2,14.0856246948242,26.1401526704836,32.2291170925693,21.6430147697339,302.35,1.89141512918903,11.618642795904,"Temperate (Australia; N = 165)"
"Ollivier",-37.892043976784,143.720223139764,0.744829677473672,15.5,15.1359910964966,2.32794810899781,2.88872101251161,1.91385533062652,288.65,0.0697600735222323,2.2593578955009,"Temperate (Australia; N = 165)"
"Ollivier",-37.8925400307346,143.720222530182,0.52138077423157,14.4,15.1359910964966,1.62956367629847,2.02210470875813,1.33969873143856,287.55,-0.0840323222626864,1.68933926094993,"Temperate (Australia; N = 165)"
"Ollivier",-37.9109437127356,143.727213123179,5.2138077423157,17.1,14.8981857299805,16.0493605567231,19.8790959890283,13.2197332187639,290.25,0.291377191845697,14.1647115143496,"Temperate (Australia; N = 165)"
"Ollivier",-37.8938382906214,143.727662071144,61.8208632303147,19.5,14.9449453353882,190.868574047342,236.494877452982,157.160240075952,292.65,0.619259207243275,146.365185132372,"Temperate (Australia; N = 165)"
"Ollivier",-37.8869276909482,143.726893243995,2.97931870989469,21.2,14.8862380981445,9.16407586388986,11.3498532285956,7.54906523784175,294.35,0.848273962137604,6.3701985701284,"Temperate (Australia; N = 165)"
"Ollivier",-37.8845947283655,143.7304138274,15.6414232269471,20.4,14.8862380981445,48.1113982854218,59.5867294501269,39.6325924986692,293.55,0.740832731731196,35.0200043813713,"Temperate (Australia; N = 165)"
"Ollivier",-37.8936128574882,143.716083635018,10.4276154846314,22.5,15.1359910964966,32.5912735259693,40.4420941751626,26.7939746287712,295.65,1.02162583572774,21.0324635159733,"Temperate (Australia; N = 165)"
"Ollivier",-37.8924770626685,143.714817290585,0.744829677473672,23.2,15.1359910964966,2.32794810899781,2.88872101251161,1.91385533062652,296.35,1.1143391990686,1.4437775713956,"Temperate (Australia; N = 165)"
"Ollivier",-37.8937632935004,143.714613202004,2.23448903242101,23.8,15.1359910964966,6.98384432699343,8.66616303753483,5.74156599187955,296.95,1.1934598953043,4.18687963377819,"Temperate (Australia; N = 165)"
