"Date","NAME","FinYear","RelSurfaceArea"
1991-09-01,"Northern Territory","1992",0.101130317878536
1991-09-01,"Other Territories","1992",0.413224060693769
1991-09-01,"Queensland","1992",0.219648316064199
1991-09-01,"South Australia","1992",0.231804865821736
1991-09-01,"Tasmania","1992",0.33274579105523
1991-09-01,"Victoria","1992",0.330875957073372
1991-09-01,"Western Australia","1992",0.395988695834907
1991-09-01,NA,"1992",0.381107769238265
1991-10-01,"Australian Capital Territory","1992",0.537087017373434
1991-10-01,"New South Wales","1992",0.313042380416209
1991-10-01,"Northern Territory","1992",0.0721004344139235
1991-10-01,"Other Territories","1992",0.470405318342731
1991-10-01,"Queensland","1992",0.215621355583708
1991-10-01,"South Australia","1992",0.240930826831116
1991-10-01,"Tasmania","1992",0.373779635932713
1991-10-01,"Victoria","1992",0.349721324318573
1991-10-01,"Western Australia","1992",0.339965252364778
1991-10-01,NA,"1992",0.412492524867082
1991-11-01,"Australian Capital Territory","1992",0.503822397314668
1991-11-01,"New South Wales","1992",0.236257879746133
1991-11-01,"Northern Territory","1992",0.0680300591009858
1991-11-01,"Other Territories","1992",0.448775020571328
1991-11-01,"Queensland","1992",0.226686794168818
1991-11-01,"South Australia","1992",0.321002645003258
1991-11-01,"Tasmania","1992",0.417587407182633
1991-11-01,"Victoria","1992",0.387907794533246
1991-11-01,"Western Australia","1992",0.34565328012747
1991-11-01,NA,"1992",0.418476022935749
1991-12-01,"Australian Capital Territory","1992",0.49165557108783
1991-12-01,"New South Wales","1992",0.295381272561833
1991-12-01,"Northern Territory","1992",0.133584761878634
1991-12-01,"Other Territories","1992",0.525281372366157
1991-12-01,"Queensland","1992",0.24891673756682
1991-12-01,"South Australia","1992",0.18656807827929
1991-12-01,"Tasmania","1992",0.36888622858608
1991-12-01,"Victoria","1992",0.292203239948075
1991-12-01,"Western Australia","1992",0.342049615925776
1991-12-01,NA,"1992",0.402186414319352
1992-01-01,"Australian Capital Territory","1992",0.499493824911186
1992-01-01,"New South Wales","1992",0.338848572059171
1992-01-01,"Northern Territory","1992",0.0766534256898843
1992-01-01,"Other Territories","1992",0.607269297393338
1992-01-01,"Queensland","1992",0.311548141331922
1992-01-01,"South Australia","1992",0.210780868883993
1992-01-01,"Tasmania","1992",0.34412968254364
1992-01-01,"Victoria","1992",0.323198366471259
1992-01-01,"Western Australia","1992",0.313624112429794
1992-01-01,NA,"1992",0.397642802483722
1992-02-01,"Australian Capital Territory","1992",0.572283378234345
1992-02-01,"New South Wales","1992",0.342233365354221
1992-02-01,"Northern Territory","1992",0.103591671740275
1992-02-01,"Other Territories","1992",0.507564654995364
1992-02-01,"Queensland","1992",0.372017508894256
1992-02-01,"South Australia","1992",0.182748497951363
1992-02-01,"Tasmania","1992",0.41655263898647
1992-02-01,"Victoria","1992",0.325797571814988
1992-02-01,"Western Australia","1992",0.310966235395947
1992-02-01,NA,"1992",0.39336037052193
1992-03-01,"Australian Capital Territory","1992",0.573636479367454
1992-03-01,"New South Wales","1992",0.374359137839256
1992-03-01,"Northern Territory","1992",0.157496749779258
1992-03-01,"Other Territories","1992",0.431450715205044
1992-03-01,"Queensland","1992",0.362721073638085
1992-03-01,"South Australia","1992",0.207296957154166
1992-03-01,"Tasmania","1992",0.375547426830372
1992-03-01,"Victoria","1992",0.33962874685374
1992-03-01,"Western Australia","1992",0.26999698801025
1992-03-01,NA,"1992",0.367986207005537
1992-04-01,"Australian Capital Territory","1992",0.546929115816994
1992-04-01,"New South Wales","1992",0.359728324833515
1992-04-01,"Northern Territory","1992",0.141722209019201
1992-04-01,"Other Territories","1992",0.484516036121313
1992-04-01,"Queensland","1992",0.280296368856607
1992-04-01,"South Australia","1992",0.212975859143713
1992-04-01,"Tasmania","1992",0.407647780728565
1992-04-01,"Victoria","1992",0.359059801720163
1992-04-01,"Western Australia","1992",0.31768616556215
1992-04-01,NA,"1992",0.366296644977958
1992-05-01,"Australian Capital Territory","1992",0.603642957569704
1992-05-01,"New South Wales","1992",0.392323641178277
1992-05-01,"Northern Territory","1992",0.24159755938959
1992-05-01,"Other Territories","1992",0.45272481804325
1992-05-01,"Queensland","1992",0.32594802072363
1992-05-01,"South Australia","1992",0.236699286980459
1992-05-01,"Tasmania","1992",0.398700638514903
1992-05-01,"Victoria","1992",0.36937136285936
1992-05-01,"Western Australia","1992",0.289148591260062
1992-05-01,NA,"1992",0.357910507886154
1992-06-01,"Australian Capital Territory","1992",0.467552551588445
1992-06-01,"New South Wales","1992",0.345760310740354
1992-06-01,"Northern Territory","1992",0.180542460909242
1992-06-01,"Other Territories","1992",0.492274911445134
1992-06-01,"Queensland","1992",0.287566037890796
1992-06-01,"South Australia","1992",0.272770481056377
1992-06-01,"Tasmania","1992",0.365964870600062
1992-06-01,"Victoria","1992",0.373133052493412
1992-06-01,"Western Australia","1992",0.349671432323343
1992-06-01,NA,"1992",0.358705084555121
1992-07-01,"Australian Capital Territory","1993",0.462006906519505
1992-07-01,"New South Wales","1993",0.346949539524537
1992-07-01,"Northern Territory","1993",0.259016704619737
1992-07-01,"Other Territories","1993",0.509906527154323
1992-07-01,"Queensland","1993",0.318066999022672
1992-07-01,"South Australia","1993",0.283940004631367
1992-07-01,"Tasmania","1993",0.427860029602247
1992-07-01,"Victoria","1993",0.379704626913173
1992-07-01,"Western Australia","1993",0.38754657278067
1992-07-01,NA,"1993",0.414653539139147
1992-08-01,"Australian Capital Territory","1993",0.474028317482283
1992-08-01,"New South Wales","1993",0.328181975356651
1992-08-01,"Northern Territory","1993",0.159726585762304
1992-08-01,"Other Territories","1993",0.538079237348907
1992-08-01,"Queensland","1993",0.295648389634127
1992-08-01,"South Australia","1993",0.319373187870915
1992-08-01,"Tasmania","1993",0.418427893552785
1992-08-01,"Victoria","1993",0.413581336932832
1992-08-01,"Western Australia","1993",0.40509930101595
1992-08-01,NA,"1993",0.39180149497278
1992-09-01,"Australian Capital Territory","1993",0.48900565502721
1992-09-01,"New South Wales","1993",0.422846694695404
1992-09-01,"Northern Territory","1993",0.10817136480578
1992-09-01,"Other Territories","1993",0.547025859749005
1992-09-01,"Queensland","1993",0.342438963142259
1992-09-01,"South Australia","1993",0.340342660400339
1992-09-01,"Tasmania","1993",0.490681231398571
1992-09-01,"Victoria","1993",0.455931405044627
1992-09-01,"Western Australia","1993",0.494350812077007
1992-09-01,NA,"1993",0.455069304043514
1992-10-01,"Australian Capital Territory","1993",0.467771251705519
1992-10-01,"New South Wales","1993",0.38538180455852
1992-10-01,"Northern Territory","1993",0.0616102085154495
1992-10-01,"Other Territories","1993",0.557949999088198
1992-10-01,"Queensland","1993",0.352624055499791
1992-10-01,"South Australia","1993",0.358062003624834
1992-10-01,"Tasmania","1993",0.47868524333654
1992-10-01,"Victoria","1993",0.446911101174713
1992-10-01,"Western Australia","1993",0.470870696081194
1992-10-01,NA,"1993",0.429761258648378
1992-11-01,"Australian Capital Territory","1993",0.572147700291291
1992-11-01,"New South Wales","1993",0.4663947159309
1992-11-01,"Northern Territory","1993",0.0690997741251925
1992-11-01,"Other Territories","1993",0.542503944363464
1992-11-01,"Queensland","1993",0.320061210492878
1992-11-01,"South Australia","1993",0.377080907766665
1992-11-01,"Tasmania","1993",0.489798652082637
1992-11-01,"Victoria","1993",0.523948235970536
1992-11-01,"Western Australia","1993",0.412977277632254
1992-11-01,NA,"1993",0.450119538353064
1992-12-01,"Australian Capital Territory","1993",0.604228841406308
1992-12-01,"New South Wales","1993",0.479835912771215
1992-12-01,"Northern Territory","1993",0.0719607750073739
1992-12-01,"Other Territories","1993",0.507436786806004
1992-12-01,"Queensland","1993",0.352631865217195
1992-12-01,"South Australia","1993",0.314866264499785
1992-12-01,"Tasmania","1993",0.479767276639968
1992-12-01,"Victoria","1993",0.521035692265984
1992-12-01,"Western Australia","1993",0.380516769902724
1992-12-01,NA,"1993",0.429268772978709
1993-01-01,"Australian Capital Territory","1993",0.568814668708961
1993-01-01,"New South Wales","1993",0.479071741037909
1993-01-01,"Northern Territory","1993",0.141972012270093
1993-01-01,"Other Territories","1993",0.544973232249416
1993-01-01,"Queensland","1993",0.346136056346434
1993-01-01,"South Australia","1993",0.397408374321826
1993-01-01,"Tasmania","1993",0.427822926942907
1993-01-01,"Victoria","1993",0.5093943487816
1993-01-01,"Western Australia","1993",0.371933809217847
1993-01-01,NA,"1993",0.39162231235509
1993-02-01,"Australian Capital Territory","1993",0.534859202732931
1993-02-01,"New South Wales","1993",0.444506592960292
1993-02-01,"Northern Territory","1993",0.115173359224537
1993-02-01,"Other Territories","1993",0.536399251541036
1993-02-01,"Queensland","1993",0.363399988915077
1993-02-01,"South Australia","1993",0.426011808010344
1993-02-01,"Tasmania","1993",0.420496910733642
1993-02-01,"Victoria","1993",0.504222157737256
1993-02-01,"Western Australia","1993",0.290715527846746
1993-02-01,NA,"1993",0.423200824609821
1993-03-01,"Australian Capital Territory","1993",0.537481815881725
1993-03-01,"New South Wales","1993",0.422366250232269
1993-03-01,"Northern Territory","1993",0.190500443863132
1993-03-01,"Other Territories","1993",0.565380319727421
1993-03-01,"Queensland","1993",0.341439074086527
1993-03-01,"South Australia","1993",0.385121710103795
1993-03-01,"Tasmania","1993",0.428020705785661
1993-03-01,"Victoria","1993",0.469950964780445
1993-03-01,"Western Australia","1993",0.288574021570765
1993-03-01,NA,"1993",0.402600631764928
1993-04-01,"Australian Capital Territory","1993",0.552071139170207
1993-04-01,"New South Wales","1993",0.337223237969968
1993-04-01,"Northern Territory","1993",0.122377762670283
1993-04-01,"Other Territories","1993",0.522384188336822
1993-04-01,"Queensland","1993",0.284024978483666
1993-04-01,"South Australia","1993",0.231609539019651
1993-04-01,"Tasmania","1993",0.402744840771205
1993-04-01,"Victoria","1993",0.389988645282977
1993-04-01,"Western Australia","1993",0.300123443962473
1993-04-01,NA,"1993",0.394405559719353
1993-05-01,"Australian Capital Territory","1993",0.541656152808213
1993-05-01,"New South Wales","1993",0.386250823895278
1993-05-01,"Northern Territory","1993",0.216705814187818
1993-05-01,"Other Territories","1993",0.490333089369405
1993-05-01,"Queensland","1993",0.283606235723736
1993-05-01,"South Australia","1993",0.275895885245895
1993-05-01,"Tasmania","1993",0.398198707784784
1993-05-01,"Victoria","1993",0.408162889116138
1993-05-01,"Western Australia","1993",0.24043113978892
1993-05-01,NA,"1993",0.364933431612705
1993-06-01,"Australian Capital Territory","1993",0.47348440167039
1993-06-01,"New South Wales","1993",0.361612659380743
1993-06-01,"Northern Territory","1993",0.297199533249029
1993-06-01,"Other Territories","1993",0.485856283543792
1993-06-01,"Queensland","1993",0.297881028428484
1993-06-01,"South Australia","1993",0.25024411411721
1993-06-01,"Tasmania","1993",0.39872424932938
1993-06-01,"Victoria","1993",0.412116533563022
1993-06-01,"Western Australia","1993",0.299558414122614
1993-06-01,NA,"1993",0.382840910055518
1993-07-01,"Australian Capital Territory","1994",0.500260334138621
1993-07-01,"New South Wales","1994",0.388687232591592
1993-07-01,"Northern Territory","1994",0.245521054109499
1993-07-01,"Other Territories","1994",0.517900631951524
1993-07-01,"Queensland","1994",0.316445560634809
1993-07-01,"South Australia","1994",0.303095835913275
1993-07-01,"Tasmania","1994",0.409568744513604
1993-07-01,"Victoria","1994",0.422842048017481
1993-07-01,"Western Australia","1994",0.345356916645042
1993-07-01,NA,"1994",0.414026694794047
1993-08-01,"Australian Capital Territory","1994",0.489519970096868
1993-08-01,"New South Wales","1994",0.413393797112771
1993-08-01,"Northern Territory","1994",0.196642170866434
1993-08-01,"Other Territories","1994",0.528098964710866
1993-08-01,"Queensland","1994",0.329164196358063
1993-08-01,"South Australia","1994",0.326379284463171
1993-08-01,"Tasmania","1994",0.404813869818966
1993-08-01,"Victoria","1994",0.430455214387103
1993-08-01,"Western Australia","1994",0.345850627217095
1993-08-01,NA,"1994",0.403185761589394
1993-09-01,"Australian Capital Territory","1994",0.557575488412043
1993-09-01,"New South Wales","1994",0.432009222383411
1993-09-01,"Northern Territory","1994",0.119563965107075
1993-09-01,"Other Territories","1994",0.540595607428638
1993-09-01,"Queensland","1994",0.322690954689053
1993-09-01,"South Australia","1994",0.328667024648861
1993-09-01,"Tasmania","1994",0.450903517925371
1993-09-01,"Victoria","1994",0.45638143904713
1993-09-01,"Western Australia","1994",0.393921987225453
1993-09-01,NA,"1994",0.431055943398334
1993-10-01,"Australian Capital Territory","1994",0.520176827018544
1993-10-01,"New South Wales","1994",0.461976137888253
1993-10-01,"Northern Territory","1994",0.165016328964068
1993-10-01,"Other Territories","1994",0.542712970633768
1993-10-01,"Queensland","1994",0.341269043284354
1993-10-01,"South Australia","1994",0.451731109837952
1993-10-01,"Tasmania","1994",0.453915109615218
1993-10-01,"Victoria","1994",0.516683782050715
1993-10-01,"Western Australia","1994",0.410366249988591
1993-10-01,NA,"1994",0.424186778182005
1993-11-01,"Australian Capital Territory","1994",0.523854201294986
1993-11-01,"New South Wales","1994",0.396903318128237
1993-11-01,"Northern Territory","1994",0.127181046909782
1993-11-01,"Other Territories","1994",0.547113588281417
1993-11-01,"Queensland","1994",0.339025401977824
1993-11-01,"South Australia","1994",0.270153661702814
1993-11-01,"Tasmania","1994",0.468339990539791
1993-11-01,"Victoria","1994",0.469261018330746
1993-11-01,"Western Australia","1994",0.347339934332541
1993-11-01,NA,"1994",0.421832927014481
1993-12-01,"Australian Capital Territory","1994",0.516801618059353
1993-12-01,"New South Wales","1994",0.394445006343212
1993-12-01,"Northern Territory","1994",0.0934917302204635
1993-12-01,"Other Territories","1994",0.546763541118804
1993-12-01,"Queensland","1994",0.353395356358325
1993-12-01,"South Australia","1994",0.249151625958075
1993-12-01,"Tasmania","1994",0.468460258425325
1993-12-01,"Victoria","1994",0.441912711814998
1993-12-01,"Western Australia","1994",0.314888013436428
1993-12-01,NA,"1994",0.431056063318918
1994-01-01,"Australian Capital Territory","1994",0.400845850040049
1994-01-01,"New South Wales","1994",0.401699307290097
1994-01-01,"Northern Territory","1994",0.149125668205341
